isosmiles,cmpdname,estimated_sys_score
CCN1CCN(C(=O)C1=O)C(=O)N[C@@](C)(C2=CC=CC=C2)C(=O)N[C@H]3[C@@H]4N(C3=O)[C@H](C(S4)(C)C)C(=O)O.C[C@@]1([C@@H](N2[C@H](S1(=O)=O)CC2=O)C(=O)O)CN3C=CN=N3,"(2S,5R,6R)-6-[[(2S)-2-[(4-ethyl-2,3-dioxo-piperazine-1-carbonyl)amino]-2-phenyl-propanoyl]amino]-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylic acid; (2S,3S,5R)-3-methyl-4,4,7-trioxo-3-(triazol-1-ylmethyl)-4$l^{6}-thia-1-azabicyclo[3.2.0]heptane-2-carboxylic acid",21.35116671443016
CCS(=O)(=O)NCC1=CC2=C(C=C1)OCO2,"N-(1,3-benzodioxol-5-ylmethyl)ethanesulfonamide",95.4075659083655
CS(=O)(=O)NC1=CC=C(C=C1)CN,N-[4-(aminomethyl)phenyl]methanesulfonamide,29.18098321535016
C1CN(CCC1CO)C2=NC=CC=N2,[1-(Pyrimidin-2-yl)piperidin-4-yl]methanol,54.80756030728492
C1CCC(CC1)NC(=O)NCC(=O)O,N-[(Cyclohexylamino)carbonyl]glycine,48.44273542907053
C[C@H]1C(=O)NC(=O)N1C2=CC=C(C=C2)Cl,"(5S)-1-(4-chlorophenyl)-5-methylimidazolidine-2,4-dione",5.880887322999996
CN1C(=NC(=O)C(=N1)[O-])SCC2=C(N3[C@@H]([C@@H](C3=O)NC(=O)/C(=N\\OC)/C4=CSC(=N4)N)SC2)C(=O)[O-].[Na+].[Na+],Ceftriaxone sodium,59.529713137607416
C1COCC(=O)N1C2=CC=C(C=C2)N3C[C@@H](OC3=O)CNC(=O)C4=CC=C(S4)Cl,Rivaroxaban,78.27841489680594
CC(C)(C)NCC(C1=CC(=C(C=C1)O)CO)O.OS(=O)(=O)O,Ventolin,41.01147997341547
C1COCC2=C1N=CC(=C2)N,"7,8-Dihydro-5H-pyrano[4,3-B]pyridin-3-amine",13.105636415466094
CN1N=C(C(=O)N=C1SCC2=C(N3C(=O)[C@H]([C@H]3SC2)NC(=O)/C(=N\\OC)/C4=CSC(=N4)N)C(=O)[O-])[O-].CN1N=C(C(=O)N=C1SCC2=C(N3C(=O)[C@H]([C@H]3SC2)NC(=O)/C(=N\\OC)/C4=CSC(=N4)N)C(=O)[O-])[O-].O.O.O.O.O.O.O.[Na+].[Na+].[Na+].[Na+],Ceftriaxone disodium salt hemiheptahydrate,56.53533884607457
CC(C)(C#N)C1=CC=C(C=C1)N2C3=C4C=C(C=CC4=NC=C3N(C2=O)C)C5=CC6=CC=CC=C6N=C5,Dactolisib,76.14014118761493
C1=CC=C(C=C1)NC(=O)NCCN,1-(2-Aminoethyl)-3-phenylurea,55.5811043602478
C1=CC=C2C(=C1)C=C(S2)CC(=O)O,2-(Benzo[b]thiophen-2-yl)acetic acid,45.382761655463554
CC1=CN=C(C=N1)NC(=O)C2=CC(=CC(=C2)O[C@@H](C)COC)OC3=NC=C(N=C3)C(=O)N4CCC4,3-{[5-(azetidin-1-ylcarbonyl)pyrazin-2-yl]oxy}-5-{[(1S)-1-methyl-2-(methyloxy)ethyl]oxy}-N-(5-methylpyrazin-2-yl)benzamide,136.23952126332458
C[C@H](C(=O)N)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCCNC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC2=CC=C(C=C2)NC(=O)N)NC(=O)[C@H](CC3=CC=C(C=C3)NC(=O)[C@@H]4CC(=O)NC(=O)N4)NC(=O)[C@H](CO)NC(=O)[C@@H](CC5=CN=CC=C5)NC(=O)[C@@H](CC6=CC=C(C=C6)Cl)NC(=O)[C@@H](CC7=CC8=CC=CC=C8C=C7)NC(=O)C,Degarelix,244.53507502325863
C=C([C@H](CCC[NH+]=C(N)N)N)[O-],(3S)-3-amino-6-(diaminomethylideneazaniumyl)hex-1-en-2-olate,3.032744829678044
CC(=O)NC1=CC(=C(C=C1)F)C(=O)O,5-Acetamido-2-fluorobenzoic acid,47.72576209283664
CCNC1=NC=C(C=C1)C#N,6-(Ethylamino)pyridine-3-carbonitrile,52.71881888240145
CC(C)(C)C(=O)[C@@H](N1C=CN=C1)OC2=CC=C(C=C2)Cl,(S)-climbazole,56.11577270843454
CC1=C(C=C2C=CC(=CC2=N1)F)C(=O)NC,"7-fluoro-N,2-dimethylquinoline-3-carboxamide",80.42510559049605
C[C@H]1[C@H]([C@H]([C@@H]([C@@H](O1)O[C@H]2[C@@H]([C@H](OC([C@@H]2NC(=O)C)O)CO)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O[C@H]4[C@H]([C@H]([C@@H]([C@H](O4)CO[C@@H]5[C@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O)O)O)O[C@H]6[C@@H]([C@H]([C@@H](CO6)O)O)O)O)NC(=O)C)O)O)O,Bromelain,58.9573797710288
C[C@@H](C1=CC(=C(C=C1)F)Cl)N.Cl,(s)-1-(3-Chloro-4-fluorophenyl)ethanamine hydrochloride,34.84194642090861
C(=O)(O)[O-].O.[OH-].[OH-].[Na+].[Na+].[Cl-].[Cl-].[K+].[Ca+2],Natrii chloridi solutio composita,9.646735379116327
CC(C)CN(C[C@H]([C@H](CC1=CC=CC=C1)NC(=O)O[C@H]2CO[C@@H]3[C@H]2CCO3)O)S(=O)(=O)C4=CC=C(C=C4)N.CC(C)C1=NC(=CS1)CN(C)C(=O)N[C@@H](CCN2CCOCC2)C(=O)N[C@H](CC[C@H](CC3=CC=CC=C3)NC(=O)OCC4=CN=CS4)CC5=CC=CC=C5,Prezcobix,235.35308837128164
C1=C2C(=NC=NN2C(=C1)[C@]3([C@@H]([C@@H]([C@H](O3)COP(=O)(O)O)O)O)C#N)N,Remdesivir nucleoside monophosphate,-5.383808444844494
C[C@@H]1[C@H](CCCN1CC2=CC=CC=C2)O,"(2R,3R)-1-benzyl-2-methylpiperidin-3-ol",31.83922651668431
CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)[C@H](O)S(=O)(=O)O)NC(=O)OCC2=CC=CC=C2,"(1R,2S)-1-hydroxy-2-[[(2S)-4-methyl-2-(phenylmethoxycarbonylamino)pentanoyl]amino]-3-[(3S)-2-oxopyrrolidin-3-yl]propane-1-sulfonic acid",78.95355779728825
C1=CC(=CN=C1)NC(=O)CC2=CC(=CN=C2)C#N,2-(5-cyanopyridin-3-yl)-N-(pyridin-3-yl)acetamide,90.43557453971096
CC1=CC=C(S1)NC(=O)NC2=CN=CC=C2,N-(5-methylthiophen-2-yl)-N'-pyridin-3-ylurea,95.842662901133
CCC1=CC=CC(=C1NC(=O)[C@@H](C2=CN=CC=C2)N(C3=CN=C(C=C3)C(C)C)C(=O)CC)C,N-[(1R)-2-(2-ethyl-6-methylanilino)-2-oxo-1-pyridin-3-ylethyl]-N-(6-propan-2-ylpyridin-3-yl)propanamide,142.06255855735682
CC1=C(C=C(C=C1)NC(=O)NC(=O)N)C(=O)N[C@H](C)C2=CC=CC3=CC=CC=C32,5-[(carbamoylcarbamoyl)amino]-2-methyl-N-[(1R)-1-(naphthalen-1-yl)ethyl]benzamide,170.04768674122212
CC1=C(C=C(C=C1)NC(=O)NCC=C)C(=O)N[C@H](C)C2=CC=CC3=CC=CC=C32,2-methyl-N-[(1R)-1-(naphthalen-1-yl)ethyl]-5-{[(prop-2-en-1-yl)carbamoyl]amino}benzamide,187.11462646376603
CC(=O)N1[C@@H]2CC[C@H]1C3=C(C2)N=CC=C3,"1-[(5S,8R)-6,7,8,9-tetrahydro-5H-5,8-epiminocyclohepta[b]pyridin-10-yl]ethan-1-one",-6.666455975508892
COC1=CC=CC(=C1)[C@H]2CCOC[C@H]2C(=O)O,"(3S,4S)-4-(3-methoxyphenyl)oxane-3-carboxylic acid",15.517925174838014
CC1=C(C=C(C=C1)NC2CNC2)C(=O)N[C@H](C)C3=CC=CC(=C3)C4=CC=C(S4)CN[C@@H]5CC[C@@H](C5)O,"5-[(azetidin-3-yl)amino]-N-[(1R)-1-{3-[5-({[(1R,3S)-3-hydroxycyclopentyl]amino}methyl)thiophen-2-yl]phenyl}ethyl]-2-methylbenzamide",125.71481718841112
CCC(=O)N(C1=CC=C(C=C1)C(C)(C)C)[C@H](C2=CN=CC=C2)C(=O)NCCCOC,N-(4-tert-butylphenyl)-N-[(1R)-2-(3-methoxypropylamino)-2-oxo-1-pyridin-3-ylethyl]propanamide,148.1123840200877
C[C@@H](C(=O)OC(C)C)N[P@](=O)(OC[C@@H]1[C@H]([C@@]([C@@H](O1)N2C=NC3=C(N=C(N=C32)N)NC)(C)F)O)OC4=CC=CC=C4.C[C@@H](C(=O)OC(C)C)N[P@](=O)(OC[C@@H]1[C@H]([C@@]([C@@H](O1)N2C=NC3=C(N=C(N=C32)N)NC)(C)F)O)OC4=CC=CC=C4.OS(=O)(=O)O,Unii-dai4WL7JQ6,38.075823304791314
OP(=O)([O-])OP(=O)(O)[O-],Pyrophosphate 2-,13.95871227689159
C[N+]1=CC=CC(=C1)OC(=O)N(C)C.[Br-],Pyridostigmine bromide,49.77145994678737
C1=CC(=CC=C1CC2=CC=C(C=C2)N=C=O)N=C=O,"4,4'-Diphenylmethane diisocyanate",38.52708824761805
C(C(=O)[O-])C(=O)[O-],Malonate,16.110026109400465
C1=CC=C(C=C1)NC(=O)C(=O)O,Oxanilic acid,39.214332446384994
C1=CC2=C(C(=C1)N)C(=O)NNC2=O,Luminol,-4.6665276419134205
C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O.C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O.[Zn+2].[Zn+2].[Zn+2],Zinc citrate,19.360953173407005
C1=CC(=C(C=C1[N+](=O)[O-])Cl)NC(=O)C2=C(C=CC(=C2)Cl)O.C(CO)N,Clonitralid,106.89205676411407
CC(C)NC(=O)NC1=CC=CC=C1,1-Isopropyl-3-phenylurea,81.2273165520034
C1=CC=C(C=C1)NS(=O)(=O)C2=CC=C(C=C2)N,Sulfabenz,97.78312461002744
C=CCNC1=NC(=NC(=N1)N2CCN(CC2)C(C3=CC=C(C=C3)F)C4=CC=C(C=C4)F)NCC=C,Almitrine,115.37385058592676
C[Si]1(OCC(O1)CCl)C,"2,2-Dimethyl-4-(chloromethyl)-1,3-dioxa-2-silacyclopentane",-2.02006618064053
CC(C)NCC(COC1=CC=CC2=CC=CC=C21)O.Cl,Propranolol hydrochloride,88.91088418914521
C1CCC(CC1)NCCS(=O)(=O)O,2-[N-Cyclohexylamino]ethane sulfonic acid,19.204411006937992
COCCOCCOCCOCCOCCOC,"2,5,8,11,14,17-Hexaoxaoctadecane",44.18840443695216
CC(=O)NCC1=CC=C(C=C1)S(=O)(=O)N,N-[(4-sulfamoylphenyl)methyl]acetamide,84.56534048895425
C1=CC(=C(C=C1CC(=O)O)Cl)Cl,"3,4-Dichlorophenylacetic acid",43.907553791806016
CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)O,1-Palmitoylphosphatidylcholine,97.67090765814343
C([C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)O[C@@H]2[C@H](O[C@@H]([C@@H]([C@H]2O)O)O)CO)O)O)O)O.O,Lactose monohydrate,32.88045020920539
C1CC2(CC=C1)COC(OC2)C3=CC=CO3,"2,4-Dioxaspiro[5.5]undec-8-ene, 3-(2-furanyl)-",7.566121344745307
CC(C)(C)C(=O)OC1=CC=C(C=C1)S(=O)(=O)NC2=CC=CC=C2C(=O)NCC(=O)O,Sivelestat,141.31751140736247
CC1=CC(=NC2=C1C(=C(C=C2NC(C)CCCN)OC)OC3=CC=CC(=C3)C(F)(F)F)OC,Tafenoquine,81.40569586934743
C[C@H](CCC(=O)NCCC[N+](C)(C)CC(CS(=O)(=O)O)O)[C@H]1CC[C@@H]2[C@@]1([C@H](C[C@H]3[C@H]2[C@@H](C[C@H]4[C@@]3(CC[C@H](C4)O)C)O)O)C,CID 122146,15.453705962010744
C1=CC=C(C=C1)NC(=O)C2=CC=CC=C2[SeH],[SeH]C1=CC=CC=C1C(=O)NC1=CC=CC=C1,63.95226536058687
C1=CC=C2C(=C1)C=CC(=N2)C(=O)NO,N-Hydroxy-2-quinolinecarboxamide,62.14740817894846
CC1=CC(=CC=C1)N2CCN(CC2)CCC3=NC4=CC=CC=C4C=C3,Centhaquine,122.11560614920886
C[As](=O)(C)[O-],Dimethylarsinate,10.47609270845473
C1=CC=C2C=C(C=CC2=C1)C(=N)N,Naphthalene-2-carboximidamide,36.09433558344446
C1C(CS1(=O)=O)O,"3-Hydroxythietane 1,1-dioxide",3.0518046033207678
CNC1=NC=CC=N1,2-Methylaminopyrimidine,27.03854504190275
CN1C=CC2=C(N=CN=C21)N,"7-Methyl-7h-pyrrolo[2,3-d]pyrimidin-4-amine",28.24943048303249
CC1=NC(=C(O1)N)C#N,5-Amino-2-methyloxazole-4-carbonitrile,16.605268231335124
C1=CN=CC=C1C2=NC=CN2,4-(1H-imidazol-2-yl)pyridine,43.30513356606828
C1C(CN1C(C2=CC=CC=C2)C3=CC=CC=C3)O,1-Benzhydrylazetidin-3-ol,45.52223860996805
C1=CC=C(C=C1)C2=CC(=CN=C2)C(=O)O,5-Phenylnicotinic Acid,37.13423201720935
CC1=CC(=NO1)NS(=O)(=O)C2=CC=C(C=C2)N.COC1=CC(=CC(=C1OC)OC)CC2=CN=C(N=C2N)N,Sulfamethoxazole and trimethoprim,147.95670103903083
CC1=C(C=C(C=C1)C(=O)NC2=C3C(=CC(=CC3=C(C=C2)S(=O)(=O)O)S(=O)(=O)O)S(=O)(=O)O)NC(=O)C4=CC(=CC=C4)N,"8-[[3-[(3-Aminobenzoyl)amino]-4-methylbenzoyl]amino]naphthalene-1,3,5-trisulfonic acid",120.31907588414607
CC(C)N(C)C1=NC=NC2=C1C=NN2C,"N,1-dimethyl-N-(propan-2-yl)-1H-pyrazolo[3,4-d]pyrimidin-4-amine",56.93736295740064
CCCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CCCC(=O)O,Arachidonic acid,38.41981434911855
CC1=CN=C(N=C1N)C,"2,5-Dimethylpyrimidin-4-amine",23.654114598967467
C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OC[C@@H]4[C@H]([C@H]([C@@H](O4)O)O)O)O)O)N,Adenosine diphosphate ribose,24.486976265513334
CC(=O)N1CCN(CC1)C(=O)C2=CC=CO2,4-Acetyl 1-(2-furoyl)piperazine,77.31323499352848
CN(C)C1=CC(=NC=C1)N,"4-N,4-N-dimethylpyridine-2,4-diamine",31.318053324263243
C1=COC(=C1)CNC(=O)N,1-(Furan-2-ylmethyl)urea,50.18498490896986
CSC1=CC(=C(C=C1)O)C(=O)O,2-Hydroxy-5-(methylsulfanyl)benzoic acid,24.37173116909476
C(CC[NH3+])C[C@@H](C(=O)O)N,L-lysinium(1+),6.072444635201659
CS(=O)(=O)C1=CC=C(C=C1)N2CCNCC2,1-[4-(Methylsulfonyl)phenyl]piperazine,36.54373715043575
C1CO[C@H](CN1CC2=CC=CC=C2)CO,(R)-(4-benzylmorpholin-2-yl)methanol,84.62633229657577
C1COCCN1CCSC2=CC=CC=C2,4-[2-(Phenylsulfanyl)ethyl]morpholine,98.56670349988671
C1=CC=C2C(=C1)N=CN2CCC(=O)O,3-(1H-benzimidazol-1-yl)propanoic acid,64.92481175393064
CCCC(=O)NCC1=NC2=CC=CC=C2N1,"N-(1H-1,3-benzodiazol-2-ylmethyl)butanamide",99.68715918162836
C1CCC(C1)CCC(=O)N2CCNCC2,3-Cyclopentyl-1-(piperazin-1-yl)propan-1-one,62.54714141697965
C1CN(CCC1C(=O)N)C(=O)NC2=CC=CC=C2,"N~1~-phenylpiperidine-1,4-dicarboxamide",106.49561453148418
CC(=O)NC1=CC=C(C=C1)NC2=CC=CC=C2,N-[4-(phenylamino)phenyl]acetamide,95.86997377246588
CC1=NC(=C(S1)NC(=O)OC)C2=CC=CC=C2,"Methyl 2-methyl-4-phenyl-1,3-thiazol-5-ylcarbamate",65.56297342597468
C[C@H](C1=CC=CC2=CC=CC=C21)NC(=O)C,"Acetamide, N-[(1R)-1-(1-naphthalenyl)ethyl]-",90.48239099426564
C1=CC=C(C=C1)S(=O)(=O)NC2=NN=CS2,"N-(1,3,4-thiadiazol-2-yl)benzenesulfonamide",67.53526874728958
CC1=CC=C(C=C1)S(=O)(=O)N2CCN(CC2)C(=O)C,1-(4-Tosylpiperazin-1-yl)ethanone,108.67037509405624
C1CCN(C1)C(=O)COC2=CC=CC=C2,"Pyrrolidine, 1-(phenoxyacetyl)-",99.25778480182932
C1=CC=C(C=C1)CCNC2=NC3=CC=CC=C3N2,N-(2-phenylethyl)-1H-benzimidazol-2-amine,94.47456988741958
C1=CC=C(C(=C1)C(=O)NCCC2=CC=NC=C2)F,2-fluoro-N-[2-(pyridin-4-yl)ethyl]benzamide,119.82896595039556
CS(=O)(=O)NC1=CC=C(C=C1)C(=O)N,4-Methanesulfonamidobenzamide,69.75488164135332
CC1=CC(=C(C=C1)OC)NC(=O)NN2C=NN=C2,"N-(2-methoxy-5-methylphenyl)-N'-4H-1,2,4-triazol-4-ylurea",87.55288854357173
CC(C)(CO)NC(=O)C1=CC(=CC=C1)Cl,3-chloro-N-(1-hydroxy-2-methylpropan-2-yl)benzamide,79.08436423633403
C1CCC(CC1)CC(=O)NC2=CN=CC=C2,2-cyclohexyl-N-(3-pyridyl)acetamide,96.68182675170382
CC1=NN(C(=N1)C)CCC(=O)O,"3-(3,5-dimethyl-1H-1,2,4-triazol-1-yl)propanoic acid",29.565752870001496
CN1C=CC(=N1)C(=O)NC[C@@H]2CCCO2,1-methyl-N-{[(2S)-oxolan-2-yl]methyl}-1H-pyrazole-3-carboxamide,74.28451823749872
CS(=O)(=O)NCCC1=CC=C(C=C1)F,N-[2-(4-fluorophenyl)ethyl]methanesulfonamide,80.20833737501675
C(C[C@@H](C(=O)[O-])[NH3+])C[NH+]=C(N)N,2-Amino-5-guanidinovaleric acid,29.8627113915881
C1CNCCN(C1)C2=CC=CC=N2,"1-(Pyridin-2-YL)-1,4-diazepane",11.37981357626303
CN1C(=C(C=N1)C(=O)O)C2=CC=CC=C2,1-Methyl-5-phenyl-1H-pyrazole-4-carboxylic acid,22.517050245434824
C1CCN[C@H](C1)[C@@H](C2=CC(=NC3=C2C=CC=C3C(F)(F)F)C(F)(F)F)O,"(R)-[2,8-bis(trifluoromethyl)-4-quinolyl]-[(2R)-2-piperidyl]methanol",27.53145639797444
C=CC(N(C1=NC(=NC(=N1)N(CO)CO)N(CO)CO)C(C=C)O)O,Tetramethylol-melamin-dioxy-propylen [German],-3.695062162915621
C[C@@H](C(=O)O)N.CC(=O)O.C1=CC(=CC=C1C[C@@H](C(=O)O)N)O.C(CCN)C[C@@H](C(=O)O)N.C(CC(=O)O)[C@@H](C(=O)O)N,Glatiramer acetate,-5.180374019308104
CC1=C(C2=CC3=NC(=CC4=NC(=CC5=C(C(=C(N5)C=C1N2)C=C)C)C(=C4CCC(=O)O)C)C(=C3C)CCC(=O)O)C=C.C(C[C@@H](C(=O)O)N)CN=C(N)N.[Fe+2],Heme arginate,-32.31634968859068
CC(=O)N1CCN(CC1)S(=O)(=O)C2=CC=CC=C2F,1-[4-(2-Fluorophenyl)sulfonylpiperazin-1-yl]ethanone,100.1622404092671
CC(=O)O.CC(=O)O.[Zn],Zincacetate,8.915313502858515
CCC(=O)NC1=NC(=CS1)C,"N-(4-methyl-1,3-thiazol-2-yl)propanamide",56.71122377967757
CC(=O)N1CCN(CC1)S(=O)(=O)C2=CC=CS2,1-[4-(Thiophene-2-sulfonyl)-piperazin-1-yl]-ethanone,89.91423429531008
CC(=O)N1CCN(CC1)S(=O)(=O)C2=C(C=CC=C2F)F,"1-[4-(2,6-Difluorophenyl)sulfonylpiperazin-1-yl]ethanone",93.51120776200386
C1=CSC(=C1)C2=NC=CN2,2-thiophen-2-yl-1H-imidazole,43.25608558988005
CC(=O)N1CCN(CC1)C2=CC=CC=C2[N+](=O)[O-],1-(4-(2-Nitrophenyl)piperazin-1-yl)ethanone,85.06300518838611
CCS(=O)(=O)NC1=CC=CC=C1F,N-(2-fluorophenyl)ethanesulfonamide,61.81606676636294
C1C[Se]C2=C([Se]1)SC(=C3SC4=C(S3)[Se]CC[Se]4)S2,Best,3.571168862747649
CC1=C(N(C2=NC=NC(=C12)N)CC3=CC=CO3)C,"7-(furan-2-ylmethyl)-5,6-dimethyl-7H-pyrrolo[2,3-d]pyrimidin-4-amine",75.69798253400504
C1=C(N=C(C(=O)N1[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)C(=O)N)F,"[[(2R,3S,4R,5R)-5-(3-carbamoyl-5-fluoro-2-oxopyrazin-1-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-hydroxyphosphoryl] phosphono hydrogen phosphate",10.885272729936467
CO[C@@H]1[C@@H]([C@H]([C@@H]([C@H](O1)COS(=O)(=O)O)O[C@H]2[C@@H]([C@H]([C@@H]([C@@H](O2)C(=O)O)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)COS(=O)(=O)O)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)C(=O)O)O[C@@H]5[C@@H]([C@H]([C@@H]([C@H](O5)COS(=O)(=O)O)O)O)NS(=O)(=O)O)O)O)OS(=O)(=O)O)NS(=O)(=O)O)O)OS(=O)(=O)O)O)NS(=O)(=O)O,Fondaparinux,6.934943670988689
CC(C)C[C@@H](CO)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)OCC1=CC=CC=C1,N-[(Benzyloxy)carbonyl]-L-Leucyl-N-[(2s)-1-Hydroxy-4-Methylpentan-2-Yl]-L-Leucinamide,130.17665312764362
C1=C(NC=[NH+]1)C[C@@H](C(=O)O)N,3-(1H-imidazol-3-ium-4-yl)-L-alanine,14.213556136776509
CN1C(=O)C2=CC=CC=C2N(C1=O)CC(=O)O,"(3-methyl-2,4-dioxo-3,4-dihydroquinazolin-1(2H)-yl)acetic acid",49.36497278732246
COCCCC/C(=N\\OCCN)/C1=CC=C(C=C1)C(F)(F)F,Fluvoxamine,46.62435995408725
C1CC1CN2CC[C@]34[C@@H]5C(=O)CC[C@]3([C@H]2CC6=C4C(=C(C=C6)O)O5)O.Cl,Naltrexone hydrochloride,-47.89787574142598
CCOC1=C(C=C2C(=C1)N=CC(=C2NC3=CC(=C(C=C3)F)Cl)C#N)NC(=O)/C=C/CN(C)C,Pelitinib,122.21909978905948
CCCCN(CCCC)CC(C1=CC(=CC\\2=C1C3=C(/C2=C/C4=CC=C(C=C4)Cl)C=C(C=C3)Cl)Cl)O.C[C@@H]1CC[C@H]2[C@H]([C@H](O[C@H]3[C@@]24[C@H]1CCC(O3)(OO4)C)OC)C,Artemether and lumefantrine,21.213655408576784
C1=CC=C2C(=C1)C=C(C=N2)CN,Quinolin-3-ylmethanamine,37.78079909724429
CC(=O)O.C1CC[C@H]2[C@@H](C1)C[C@H](N2C(=O)[C@H]3CC4=CC=CC=C4CN3C(=O)[C@H](CO)NC(=O)[C@H](CC5=CC=CS5)NC(=O)CNC(=O)[C@@H]6C[C@H](CN6C(=O)[C@@H]7CCCN7C(=O)[C@H](CCCN=C(N)N)NC(=O)[C@@H](CCCN=C(N)N)N)O)C(=O)N[C@@H](CCCN=C(N)N)C(=O)O,Icatibant acetate,139.8985361065451
C1[C@@H]([C@@H]([C@H](N1)COP(=O)(O)OP(=O)(O)OC[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=NC4=C(N=CN=C43)N)O)O)O)O,"5'-O-[(S)-{[(S)-{[(2R,3R,4S)-3,4-Dihydroxypyrrolidin-2-YL]methoxy}(hydroxy)phosphoryl]oxy}(hydroxy)phosphoryl]adenosine",1.8517407060537243
CC1=CC=C(C=C1)OCC(=O)N2CC[NH+](CC2)C,2-(4-Methylphenoxy)-1-(4-methylpiperazin-4-ium-1-yl)ethanone,112.12459935452311
C[C@H]1CCC2=CC=CC=C2C1=O,(2S)-2-Methyltetralin-1-one,9.325578259956629
CNCC1=CN(N=C1)C2=CC=CC=C2,N-Methyl-1-(1-phenyl-1H-pyrazol-4-YL)methanamine,66.23437658904261
CC1=CC(=C(C=C1)C)S(=O)(=O)N2CCN(CC2)C(=O)C,"1-Acetyl-4-[(2,5-dimethylphenyl)sulfonyl]piperazine",111.88785736215245
C[C@H](C(=O)O)OC1=CC=CC=C1F,(2R)-2-(2-fluorophenoxy)propanoic acid,46.145268038675965
C[C@@H](C1=CC=C(C=C1)F)NC,(S)-n-methyl-1-(4-fluorophenyl)ethylamine,37.107211670503
CC(=O)N1CCN(CC1)S(=O)(=O)C2=CC=C(C=C2)Cl,1-Acetyl-4-[(4-chlorophenyl)sulfonyl]piperazine,109.70339789497024
CC(=O)N1CCC[C@H](C1)C2=NC3=CC=CC=C3S2,"1-[(3R)-3-(1,3-benzothiazol-2-yl)piperidin-1-yl]ethanone",95.73464590455424
CC1=C(C=C(C=C1)N2CCN(CC2)CC[C@H]3C4=CC=CC=C4C(=O)N3)C,"(3~{S})-3-[2-[4-(3,4-dimethylphenyl)piperazin-1-yl]ethyl]-2,3-dihydroisoindol-1-one",49.45210763657376
CN1C(=NC(=O)C(=O)N1)SCC2=C(N3[C@@H]([C@@H](C3=O)NC(=O)/C(=N\\OC)/C4=CSC(=N4)N)SC2)C(=O)O.[Na],CID 9894479,21.315400401412383
C1=CC=NC(=C1)C(=O)[O-].C1=CC=NC(=C1)C(=O)[O-].[Zn+2],Zinc Picolinate,40.92737735550526
C[C@H]1C[C@H]2[C@@H]3CC[C@@]([C@]3(C[C@@H]([C@@H]2[C@@]4(C1=CC(=O)C=C4)C)O)C)(C(=O)COC(=O)CCC(=O)O)O.[Na],"Pregna-1,4-diene-3,20-dione,21-(3-carboxy-1-oxopropoxy)-11,17-dihydroxy-6-methyl-, monosodiumsalt, (6a,11b)-",-24.00849627008399
CCN1CCN(C(=O)C1=O)C(=O)N[C@H](C2=CC=CC=C2)C(=O)N[C@H]3[C@@H]4N(C3=O)[C@H](C(S4)(C)C)C(=O)O.C[C@@]1([C@@H](N2[C@H](S1(=O)=O)CC2=O)C(=O)O)CN3C=CN=N3,Piperacillin/tazobactam,60.15931668240768
CC1=CC(=C(C=C1)SC2=CC=CC=C2N3CCNCC3)C,Vortioxetine,53.60326796062672
C[N+]1=CC=C(C=C1)C(=O)NCC2=CC=CC=C2.[I-],Enisamium iodide,106.913559020816
CN1CCC2=C(C1)SC(=N2)C(=O)N[C@@H]3C[C@H](CC[C@@H]3NC(=O)C(=O)NC4=NC=C(C=C4)Cl)C(=O)N(C)C,Edoxaban,92.97884515105
CC1([C@@H]2[C@H]1[C@H](N(C2)C(=O)[C@H](C(C)(C)C)NC(=O)NC(C)(C)C)C(=O)N[C@@H](CC3CCC3)C(=O)C(=O)N)C,"(1r,2s,5s)-N-[(1s)-3-Amino-1-(Cyclobutylmethyl)-2,3-Dioxopropyl]-3-[(2s)-2-{[(Tert-Butylamino)carbonyl]amino}-3,3-Dimethylbutanoyl]-6,6-Dimethyl-3-Azabicyclo[3.1.0]hexane-2-Carboxamide",21.14016947748329
C1[C@H](CN[C@@H]1COP(=O)(O)OP(=O)(O)OC[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=NC4=C(N=CN=C43)N)O)O)O,Adenosine Diphosphate (Hydroxymethyl)pyrrolidine monoalcohol,-1.2629235765500546
